Date,Open,High,Low,Close,Adj Close,Volume
2012-01-12,325.0,380.0,320.0,325.0,303.366577,93115500
2012-01-13,320.0,335.0,315.0,320.0,298.699402,3
2012-01-16,325.0,325.0,315.0,325.0,303.366577,5752500
2012-01-17,320.0,325.0,320.0,320.0,298.699402,1150000
2012-01-18,320.0,330.0,320.0,320.0,298.699402,5226000
2012-01-19,320.0,330.0,320.0,320.0,298.699402,843000
2012-01-20,320.0,325.0,320.0,320.0,298.699402,1536000
2012-01-24,325.0,330.0,320.0,325.0,303.366577,2947500
2012-01-25,320.0,320.0,320.0,320.0,298.699402,2691000
2012-01-26,320.0,325.0,320.0,320.0,298.699402,1050000
2012-01-27,325.0,340.0,320.0,325.0,303.366577,4995000
2012-01-30,325.0,330.0,325.0,325.0,303.366577,3496000
2012-01-31,320.0,330.0,320.0,320.0,298.699402,2395500
2012-02-01,330.0,340.0,325.0,330.0,308.033752,21641500
2012-02-02,335.0,335.0,325.0,335.0,312.700958,603000
2012-02-03,330.0,335.0,325.0,330.0,308.033752,730500
2012-02-06,330.0,335.0,325.0,330.0,308.033752,435000
2012-02-07,330.0,330.0,320.0,330.0,308.033752,2285500
2012-02-08,355.0,365.0,320.0,355.0,331.369659,114015000
2012-02-09,355.0,365.0,340.0,355.0,331.369659,90580500
2012-02-10,345.0,360.0,340.0,345.0,322.035309,5119000
2012-02-13,340.0,345.0,335.0,340.0,317.36816400000004,2684500
2012-02-14,335.0,345.0,335.0,335.0,312.700958,2022000
2012-02-15,330.0,340.0,330.0,330.0,308.033752,2268500
2012-02-16,330.0,340.0,330.0,330.0,308.033752,673000
2012-02-17,335.0,345.0,335.0,335.0,312.700958,1545500
2012-02-20,335.0,340.0,330.0,335.0,312.700958,2666500
2012-02-21,330.0,335.0,325.0,330.0,308.033752,1318000
2012-02-22,345.0,350.0,330.0,345.0,322.035309,4601000
2012-02-23,345.0,345.0,340.0,345.0,322.035309,1741000
2012-02-24,345.0,345.0,340.0,345.0,322.035309,3767000
2012-02-27,345.0,345.0,340.0,345.0,322.035309,3824000
2012-02-28,345.0,345.0,340.0,345.0,322.035309,577500
2012-02-29,340.0,345.0,340.0,340.0,317.36816400000004,885500
2012-03-01,345.0,345.0,340.0,345.0,322.035309,471000
2012-03-02,345.0,345.0,340.0,345.0,322.035309,2722000
2012-03-05,345.0,345.0,340.0,345.0,322.035309,1797000
2012-03-06,345.0,350.0,340.0,345.0,322.035309,1289000
2012-03-07,345.0,350.0,340.0,345.0,322.035309,2347000
2012-03-08,345.0,345.0,340.0,345.0,322.035309,1275000
2012-03-09,345.0,350.0,340.0,345.0,322.035309,3
2012-03-12,345.0,345.0,340.0,345.0,322.035309,180000
2012-03-13,345.0,355.0,345.0,345.0,322.035309,3337500
2012-03-14,345.0,350.0,340.0,345.0,322.035309,2905500
2012-03-15,345.0,350.0,345.0,345.0,322.035309,2627000
2012-03-16,345.0,345.0,340.0,345.0,322.035309,2505000
2012-03-19,345.0,345.0,340.0,345.0,322.035309,3564000
2012-03-20,345.0,350.0,340.0,345.0,322.035309,3091000
2012-03-21,345.0,345.0,345.0,345.0,322.035309,3477000
2012-03-22,345.0,345.0,340.0,345.0,322.035309,5040500
2012-03-26,345.0,345.0,340.0,345.0,322.035309,3272000
2012-03-27,345.0,345.0,340.0,345.0,322.035309,4356500
2012-03-28,345.0,345.0,340.0,345.0,322.035309,3270500
2012-03-29,345.0,350.0,340.0,345.0,322.035309,4094500
2012-03-30,345.0,350.0,345.0,345.0,322.035309,4204500
2012-04-02,345.0,350.0,345.0,345.0,322.035309,3087500
2012-04-03,345.0,345.0,345.0,345.0,322.035309,0
2012-04-04,345.0,345.0,340.0,345.0,322.035309,3558000
2012-04-05,345.0,345.0,340.0,345.0,322.035309,7220500
2012-04-09,340.0,345.0,340.0,340.0,317.36816400000004,3467500
2012-04-10,340.0,345.0,340.0,340.0,317.36816400000004,3301500
2012-04-11,350.0,350.0,345.0,350.0,326.70248399999997,6549500
2012-04-12,345.0,350.0,345.0,345.0,322.035309,3887000
2012-04-13,355.0,355.0,345.0,355.0,331.369659,4873500
2012-04-16,355.0,355.0,350.0,355.0,331.369659,3668500
2012-04-17,355.0,360.0,355.0,355.0,331.369659,6924000
2012-04-18,355.0,360.0,355.0,355.0,331.369659,6208000
2012-04-19,355.0,360.0,355.0,355.0,331.369659,4553000
2012-04-20,360.0,360.0,355.0,360.0,336.036865,4313000
2012-04-23,360.0,360.0,355.0,360.0,336.036865,3539000
2012-04-24,360.0,360.0,355.0,360.0,336.036865,5690000
2012-04-25,360.0,360.0,355.0,360.0,336.036865,6695000
2012-04-26,355.0,360.0,355.0,355.0,331.369659,6904500
2012-04-27,355.0,360.0,355.0,355.0,331.369659,5893000
2012-04-30,380.0,385.0,355.0,380.0,354.70556600000003,38201500
2012-05-01,390.0,390.0,375.0,390.0,364.039948,16213000
2012-05-02,390.0,390.0,375.0,390.0,364.039948,5266500
