Date,Open,High,Low,Close,Adj Close,Volume
2000-12-06,1600.0,1650.0,1500.0,1650.0,1190.83728,11527500
2000-12-07,1650.0,1675.0,1575.0,1625.0,1172.794434,12683000
2000-12-08,1650.0,1675.0,1600.0,1600.0,1154.751221,2563000
2000-12-11,1625.0,1625.0,1550.0,1550.0,1118.665405,702500
2000-12-12,1575.0,1575.0,1525.0,1525.0,1100.622559,393500
2000-12-13,1550.0,1675.0,1550.0,1675.0,1208.880249,7418000
2000-12-14,1700.0,1775.0,1650.0,1675.0,1208.880249,16721500
2000-12-15,1675.0,1750.0,1650.0,1725.0,1244.966431,6336500
2000-12-18,1725.0,1725.0,1675.0,1700.0,1226.92334,2251000
2000-12-19,1700.0,1700.0,1600.0,1600.0,1154.751221,1257000
2000-12-20,1600.0,1625.0,1600.0,1600.0,1154.751221,550000
2000-12-21,1600.0,1600.0,1575.0,1575.0,1136.708374,149500
2000-12-22,1575.0,1600.0,1575.0,1600.0,1154.751221,358500
2001-01-02,1600.0,1600.0,1550.0,1550.0,1118.665405,105000
2001-01-03,1500.0,1525.0,1500.0,1525.0,1100.622559,246000
2001-01-04,1575.0,1600.0,1550.0,1600.0,1154.751221,642000
2001-01-05,1600.0,1675.0,1600.0,1650.0,1190.83728,3347500
2001-01-08,1700.0,1725.0,1600.0,1600.0,1154.751221,3360000
2001-01-09,1625.0,1650.0,1600.0,1600.0,1154.751221,675000
2001-01-10,1625.0,1650.0,1575.0,1575.0,1136.708374,921500
2001-01-11,1575.0,1575.0,1525.0,1525.0,1100.622559,1712500
2001-01-12,1525.0,1525.0,1500.0,1500.0,1082.579346,1363000
2001-01-15,1525.0,1550.0,1500.0,1525.0,1100.622559,563000
2001-01-16,1525.0,1550.0,1525.0,1525.0,1100.622559,236000
2001-01-17,1525.0,1525.0,1500.0,1500.0,1082.579346,173000
2001-01-18,1525.0,1525.0,1500.0,1500.0,1082.579346,1465500
2001-01-19,1500.0,1500.0,1500.0,1500.0,1082.579346,430500
2001-01-22,1500.0,1550.0,1500.0,1500.0,1082.579346,1030500
2001-01-23,1525.0,1525.0,1500.0,1500.0,1082.579346,54000
2001-01-24,1500.0,1500.0,1500.0,1500.0,1082.579346,79000
2001-01-25,1525.0,1550.0,1500.0,1525.0,1100.622559,757000
2001-01-26,1500.0,1500.0,1500.0,1500.0,1082.579346,261000
2001-01-29,1500.0,1500.0,1425.0,1450.0,1046.493408,765500
2001-01-30,1475.0,1475.0,1475.0,1475.0,1064.536377,213000
2001-01-31,1475.0,1525.0,1475.0,1500.0,1082.579346,1073000
2001-02-01,1525.0,1525.0,1475.0,1500.0,1082.579346,1181500
2001-02-02,1525.0,1575.0,1500.0,1550.0,1118.665405,4150000
2001-02-05,1575.0,1575.0,1475.0,1475.0,1064.536377,3099500
2001-02-06,1450.0,1450.0,1300.0,1325.0,956.2785640000001,4073000
2001-02-07,1300.0,1300.0,1225.0,1250.0,902.1495359999999,499000
2001-02-08,1250.0,1275.0,1250.0,1250.0,902.1495359999999,935000
2001-02-09,1225.0,1250.0,1225.0,1225.0,884.1065060000001,438000
2001-02-12,1200.0,1225.0,1000.0,1225.0,884.1065060000001,168000
2001-02-13,1225.0,1225.0,1225.0,1225.0,884.1065060000001,169500
2001-02-14,1225.0,1250.0,1225.0,1250.0,902.1495359999999,78000
2001-02-15,1250.0,1250.0,1225.0,1225.0,884.1065060000001,248500
2001-02-16,1225.0,1225.0,1200.0,1200.0,866.0635380000001,865500
2001-02-19,1225.0,1225.0,1200.0,1225.0,884.1065060000001,948500
2001-02-20,1200.0,1225.0,1200.0,1225.0,884.1065060000001,465000
2001-02-21,1200.0,1200.0,1200.0,1200.0,866.0635380000001,224500
2001-02-22,1200.0,1200.0,1200.0,1200.0,866.0635380000001,527000
2001-02-23,1200.0,1200.0,1200.0,1200.0,866.0635380000001,148500
2001-02-26,1200.0,1200.0,1200.0,1200.0,866.0635380000001,176500
2001-02-27,1175.0,1200.0,1175.0,1200.0,866.0635380000001,33000
2001-02-28,1200.0,1200.0,1175.0,1175.0,848.0205080000001,327500
2001-03-01,1175.0,1175.0,1150.0,1150.0,829.977539,38000
2001-03-02,1175.0,1175.0,1150.0,1175.0,848.0205080000001,82000
