Date,Open,High,Low,Close,Adj Close,Volume
2008-06-25,99.458099,99.458099,81.555603,82.550201,82.550201,66133911
2008-06-26,84.53939799999999,84.53939799999999,73.59899899999999,74.593498,74.593498,42744151
2008-06-27,74.593498,74.593498,69.620598,69.620598,69.620598,11745655
2008-06-30,69.620598,74.593498,68.626099,69.620598,69.620598,7020548
2008-07-01,69.620598,70.615196,67.6315,69.620598,69.620598,3161634
2008-07-02,67.6315,68.626099,66.636902,67.6315,67.6315,1073820
2008-07-03,64.647697,65.642303,61.664001,64.647697,64.647697,4014255
2008-07-04,62.6586,64.647697,60.669399,62.6586,62.6586,2143115
2008-07-07,59.674801,67.6315,59.674801,63.653099,63.653099,1957609
2008-07-08,61.664001,62.6586,59.674801,61.664001,61.664001,1332723
2008-07-09,62.6586,64.647697,59.674801,62.6586,62.6586,898871
2008-07-10,62.6586,62.6586,60.669399,62.6586,62.6586,2158196
2008-07-11,62.6586,69.620598,60.669399,69.620598,69.620598,5271569
2008-07-14,67.6315,72.604401,63.653099,63.653099,63.653099,33702650
2008-07-15,62.6586,64.647697,60.669399,62.6586,62.6586,3433608
2008-07-16,62.6586,64.647697,61.664001,62.6586,62.6586,6576139
2008-07-17,61.664001,64.647697,61.664001,61.664001,61.664001,5806971
2008-07-18,61.664001,65.642303,61.664001,65.642303,65.642303,2265277
2008-07-21,65.642303,67.6315,60.669399,60.669399,60.669399,22775933
2008-07-22,59.674801,61.664001,59.674801,59.674801,59.674801,1169337
2008-07-23,59.674801,61.664001,59.674801,59.674801,59.674801,1900299
2008-07-24,60.669399,61.664001,59.674801,60.669399,60.669399,1572020
2008-07-25,60.669399,60.669399,59.674801,60.669399,60.669399,1626314
2008-07-28,59.674801,60.669399,59.674801,59.674801,59.674801,956182
2008-07-29,61.664001,61.664001,59.674801,61.664001,61.664001,796818
2008-07-31,60.669399,61.664001,59.674801,60.669399,60.669399,1847513
2008-08-01,60.669399,61.664001,59.674801,60.669399,60.669399,2274828
2008-08-04,60.669399,60.669399,59.674801,60.669399,60.669399,443403
2008-08-05,58.680199,60.669399,56.691101,58.680199,58.680199,2683543
2008-08-06,56.691101,59.674801,56.691101,56.691101,56.691101,428824
2008-08-07,57.685699,57.685699,56.691101,57.685699,57.685699,246335
2008-08-08,55.696498999999996,57.685699,55.696498999999996,55.696498999999996,55.696498999999996,348891
2008-08-11,56.691101,57.685699,51.718201,56.691101,56.691101,579641
2008-08-12,53.707401000000004,56.691101,52.712799,56.691101,56.691101,2828328
2008-08-13,55.696498999999996,55.696498999999996,54.7019,55.696498999999996,55.696498999999996,747551
2008-08-14,54.7019,59.674801,54.7019,58.680199,58.680199,11783862
2008-08-15,58.680199,58.680199,55.696498999999996,55.696498999999996,55.696498999999996,561041
2008-08-19,53.707401000000004,55.696498999999996,53.707401000000004,53.707401000000004,53.707401000000004,587685
2008-08-20,53.707401000000004,56.691101,53.707401000000004,56.691101,56.691101,833014
2008-08-21,56.691101,62.6586,56.691101,62.6586,62.6586,4305835
2008-08-22,61.664001,64.647697,56.691101,56.691101,56.691101,53630147
2008-08-25,58.680199,59.674801,56.691101,58.680199,58.680199,981318
2008-08-26,56.691101,58.680199,55.696498999999996,56.691101,56.691101,1012487
2008-08-27,56.691101,57.685699,55.696498999999996,56.691101,56.691101,1549397
2008-08-28,57.685699,57.685699,56.691101,57.685699,57.685699,1128114
2008-08-29,55.696498999999996,57.685699,55.696498999999996,55.696498999999996,55.696498999999996,237286
2008-09-01,58.680199,58.680199,54.7019,55.696498999999996,55.696498999999996,282028
2008-09-02,55.696498999999996,57.685699,53.707401000000004,55.696498999999996,55.696498999999996,553500
2008-09-03,53.707401000000004,55.696498999999996,53.707401000000004,53.707401000000004,53.707401000000004,161375
2008-09-04,53.707401000000004,54.7019,51.718201,53.707401000000004,53.707401000000004,2149147
2008-09-05,53.707401000000004,54.7019,50.723597999999996,53.707401000000004,53.707401000000004,3215426
2008-09-08,54.7019,56.691101,53.707401000000004,54.7019,54.7019,197571
2008-09-09,51.718201,52.712799,50.723597999999996,51.718201,51.718201,3483881
