Date,Open,High,Low,Close,Adj Close,Volume
2000-04-24,473.783997,498.72000099999997,461.31600999999995,498.72000099999997,359.852264,35620185
2000-04-25,498.72000099999997,511.18798799999996,486.252014,486.252014,350.855957,34428134
2000-04-26,498.72000099999997,511.18798799999996,486.252014,498.72000099999997,359.852264,23357794
2000-04-27,498.72000099999997,511.18798799999996,486.252014,498.72000099999997,359.852264,5824911
2000-04-28,498.72000099999997,498.72000099999997,486.252014,498.72000099999997,359.852264,1509865
2000-05-01,486.252014,498.72000099999997,486.252014,498.72000099999997,359.852264,3075874
2000-05-02,498.72000099999997,498.72000099999997,486.252014,498.72000099999997,359.852264,1306344
2000-05-03,498.72000099999997,498.72000099999997,486.252014,498.72000099999997,359.852264,1284288
2000-05-04,486.252014,498.72000099999997,486.252014,498.72000099999997,359.852264,11127486
2000-05-05,498.72000099999997,498.72000099999997,486.252014,498.72000099999997,359.852264,998556
2000-05-08,498.72000099999997,498.72000099999997,486.252014,498.72000099999997,359.852264,2478344
2000-05-09,847.823975,847.823975,847.823975,847.823975,611.7488400000001,0
2000-05-10,486.252014,498.72000099999997,486.252014,498.72000099999997,359.852264,481232
2000-05-11,486.252014,498.72000099999997,486.252014,498.72000099999997,359.852264,2223692
2000-05-12,498.72000099999997,498.72000099999997,486.252014,498.72000099999997,359.852264,1523901
2000-05-15,486.252014,486.252014,473.783997,486.252014,350.855957,250642
2000-05-16,473.783997,473.783997,411.444,448.847992,323.867035,15369344
2000-05-17,448.847992,461.31600999999995,411.444,448.847992,323.867035,22156720
2000-05-18,763.0419919999999,763.0419919999999,763.0419919999999,763.0419919999999,550.5742799999999,0
2000-05-19,436.380005,448.847992,398.97601299999997,448.847992,323.867035,28655356
2000-05-22,423.911987,436.380005,374.040009,398.97601299999997,287.88183599999996,51504849
2000-05-23,402.716003,466.303009,296.738007,339.130005,244.699829,22039360
2000-05-24,296.738007,317.93399,275.542999,296.738007,214.11180099999999,14869241
2000-05-25,275.542999,296.738007,233.151993,275.542999,198.818527,13917392
2000-05-26,254.347,254.347,233.151993,254.347,183.524506,4819986
2000-05-29,233.151993,233.151993,211.955994,233.151993,168.231216,3289008
2000-05-30,233.151993,233.151993,233.151993,233.151993,168.231216,0
2000-05-31,233.151993,233.151993,190.759995,233.151993,168.231216,3063136
2000-06-01,233.151993,233.151993,233.151993,233.151993,168.231216,0
2000-06-02,233.151993,233.151993,190.759995,233.151993,168.231216,12760902
2000-06-05,211.955994,233.151993,211.955994,233.151993,168.231216,736002
2000-06-06,211.955994,233.151993,190.759995,233.151993,168.231216,2817212
2000-06-07,211.955994,233.151993,211.955994,233.151993,168.231216,1109900
2000-06-08,211.955994,275.542999,211.955994,275.542999,198.818527,25807241
2000-06-09,254.347,275.542999,190.759995,233.151993,168.231216,91906451
2000-06-12,233.151993,233.151993,190.759995,233.151993,168.231216,52335151
2000-06-13,211.955994,233.151993,190.759995,233.151993,168.231216,17920581
2000-06-14,211.955994,233.151993,190.759995,233.151993,168.231216,6603375
2000-06-15,233.151993,233.151993,233.151993,233.151993,168.231216,0
2000-06-16,211.955994,233.151993,211.955994,233.151993,168.231216,5711091
2000-06-19,233.151993,275.542999,211.955994,275.542999,198.818527,101587704
2000-06-20,275.542999,296.738007,233.151993,254.347,183.524506,54920003
2000-06-21,254.347,254.347,233.151993,254.347,183.524506,634566
2000-06-22,254.347,275.542999,254.347,275.542999,198.818527,11335489
2000-06-23,254.347,254.347,233.151993,254.347,183.524506,2285262
2000-06-26,254.347,275.542999,254.347,275.542999,198.818527,14822651
2000-06-27,275.542999,296.738007,254.347,275.542999,198.818527,20137433
2000-06-28,275.542999,275.542999,254.347,275.542999,198.818527,746617
2000-06-29,275.542999,296.738007,254.347,296.738007,214.11180099999999,18923738
2000-06-30,275.542999,296.738007,275.542999,296.738007,214.11180099999999,2015159
2000-07-03,275.542999,275.542999,258.585999,262.825012,189.64183,3514290
2000-07-04,258.585999,271.303986,254.347,271.303986,195.759872,2325365
2000-07-05,267.065002,271.303986,262.825012,262.825012,189.64183,2059979
2000-07-06,262.825012,267.065002,262.825012,262.825012,189.64183,1702594
2000-07-07,267.065002,284.02099599999997,267.065002,267.065002,192.701202,7603582
2000-07-10,279.782013,284.02099599999997,271.303986,271.303986,195.759872,476514
2000-07-11,271.303986,279.782013,271.303986,275.542999,198.818527,602719
2000-07-12,275.542999,288.26001,275.542999,284.02099599999997,204.93583700000002,13659084
2000-07-13,284.02099599999997,284.02099599999997,267.065002,275.542999,198.818527,2090646
2000-07-14,271.303986,279.782013,267.065002,279.782013,201.87721299999998,1578158
2000-07-17,275.542999,275.542999,271.303986,275.542999,198.818527,569104
2000-07-18,275.542999,275.542999,271.303986,275.542999,198.818527,838028
2000-07-19,275.542999,275.542999,271.303986,275.542999,198.818527,838028
2000-07-20,279.782013,279.782013,271.303986,275.542999,198.818527,1471414
2000-07-21,275.542999,284.02099599999997,275.542999,284.02099599999997,204.93583700000002,2570109
2000-07-24,279.782013,288.26001,279.782013,288.26001,207.994507,2486955
2000-07-25,284.02099599999997,284.02099599999997,275.542999,279.782013,201.87721299999998,0
2000-07-26,275.542999,275.542999,271.303986,271.303986,195.759872,819156
2000-07-27,275.542999,279.782013,275.542999,279.782013,201.87721299999998,661104
2000-07-28,279.782013,279.782013,275.542999,275.542999,198.818527,127975
2000-07-31,275.542999,279.782013,271.303986,275.542999,198.818527,516027
2000-08-01,275.542999,275.542999,271.303986,275.542999,198.818527,502463
2000-08-02,275.542999,275.542999,271.303986,271.303986,195.759872,286616
2000-08-03,275.542999,284.02099599999997,275.542999,284.02099599999997,204.93583700000002,4170087
2000-08-04,284.02099599999997,284.02099599999997,275.542999,279.782013,201.87721299999998,359744
2000-08-07,275.542999,275.542999,275.542999,275.542999,198.818527,120308
2000-08-08,271.303986,279.782013,271.303986,279.782013,201.87721299999998,541386
2000-08-09,275.542999,275.542999,275.542999,275.542999,198.818527,148026
2000-08-10,279.782013,279.782013,275.542999,275.542999,198.818527,371539
2000-08-11,279.782013,288.26001,279.782013,284.02099599999997,204.93583700000002,3213521
2000-08-14,284.02099599999997,288.26001,284.02099599999997,288.26001,207.994507,592694
2000-08-15,284.02099599999997,284.02099599999997,279.782013,284.02099599999997,204.93583700000002,261257
2000-08-16,284.02099599999997,284.02099599999997,284.02099599999997,284.02099599999997,204.93583700000002,696489
2000-08-17,284.02099599999997,284.02099599999997,284.02099599999997,284.02099599999997,204.93583700000002,0
2000-08-18,284.02099599999997,284.02099599999997,284.02099599999997,284.02099599999997,204.93583700000002,598591
2000-08-21,284.02099599999997,309.455994,284.02099599999997,305.21701,220.22984300000002,19391405
2000-08-22,305.21701,313.695007,300.977997,305.21701,220.22984300000002,9914793
2000-08-23,305.21701,313.695007,305.21701,313.695007,226.347198,7450249
2000-08-24,300.977997,305.21701,279.782013,288.26001,207.994507,6214733
2000-08-25,288.26001,296.738007,288.26001,296.738007,214.11180099999999,3040725
2000-08-28,296.738007,296.738007,288.26001,288.26001,207.994507,3437624
2000-08-29,288.26001,288.26001,279.782013,279.782013,202.579971,791438
2000-08-30,275.542999,288.26001,275.542999,284.02099599999997,205.649246,1201900
2000-08-31,279.782013,296.738007,279.782013,296.738007,214.85716200000002,4838268
2000-09-01,296.738007,317.93399,296.738007,313.695007,227.13514700000002,34480621
2000-09-04,313.695007,330.65100099999995,313.695007,330.65100099999995,239.412354,26894141
2000-09-05,330.65100099999995,339.130005,322.173004,339.130005,245.551666,70108296
2000-09-06,339.130005,347.608002,330.65100099999995,343.368988,248.62097200000002,102259424
2000-09-07,339.130005,339.130005,317.93399,326.411987,236.34301800000003,89162957
2000-09-08,326.411987,326.411987,300.977997,305.21701,220.996506,69133447
2000-09-11,305.21701,305.21701,284.02099599999997,288.26001,208.718582,22559515
2000-09-12,284.02099599999997,284.02099599999997,275.542999,279.782013,202.579971,13161929
2000-09-13,279.782013,284.02099599999997,271.303986,279.782013,202.579971,10184306
2000-09-14,279.782013,279.782013,279.782013,279.782013,202.579971,0
2000-09-15,279.782013,279.782013,279.782013,279.782013,202.579971,0
2000-09-18,271.303986,271.303986,245.869003,245.869003,178.024811,15033780
2000-09-19,241.63000499999998,275.542999,241.63000499999998,275.542999,199.510651,32026692
2000-09-20,271.303986,275.542999,228.912994,237.391006,171.886169,130764159
2000-09-21,233.151993,233.151993,220.434006,228.912994,165.747559,11544848
2000-09-22,228.912994,228.912994,220.434006,228.912994,165.747559,6915940
2000-09-25,228.912994,241.63000499999998,224.673004,228.912994,165.747559,34875750
2000-09-26,220.434006,228.912994,216.19500699999998,228.912994,165.747559,9702485
2000-09-27,224.673004,224.673004,216.19500699999998,224.673004,162.677536,2690417
2000-09-28,220.434006,228.912994,216.19500699999998,228.912994,165.747559,22374925
2000-09-29,224.673004,233.151993,224.673004,228.912994,165.747559,16342424
2000-10-02,228.912994,228.912994,224.673004,228.912994,165.747559,8435123
2000-10-03,228.912994,228.912994,220.434006,224.673004,162.677536,4359395
2000-10-04,220.434006,224.673004,220.434006,224.673004,162.677536,3897035
2000-10-05,220.434006,224.673004,220.434006,224.673004,162.677536,1070387
2000-10-06,220.434006,220.434006,216.19500699999998,220.434006,159.608246,2059979
2000-10-09,220.434006,220.434006,216.19500699999998,220.434006,159.608246,1845902
2000-10-10,216.19500699999998,216.19500699999998,211.955994,216.19500699999998,156.538956,1982723
2000-10-11,216.19500699999998,220.434006,211.955994,216.19500699999998,156.538956,4149446
2000-10-12,216.19500699999998,216.19500699999998,207.716995,211.955994,153.46962,3356239
2000-10-13,207.716995,211.955994,199.238998,211.955994,153.46962,5221012
2000-10-16,211.955994,211.955994,211.955994,211.955994,153.46962,0
2000-10-17,207.716995,216.19500699999998,186.520996,190.759995,138.12236000000001,95016176
2000-10-18,190.759995,195.0,173.804001,178.042999,128.914444,37910578
2000-10-19,178.042999,190.759995,173.804001,186.520996,135.05307,28818479
2000-10-20,186.520996,190.759995,182.281998,186.520996,135.05307,9313253
2000-10-23,182.281998,182.281998,178.042999,182.281998,131.983749,1194234
2000-10-24,182.281998,182.281998,173.804001,178.042999,128.914444,1752132
2000-10-25,178.042999,178.042999,178.042999,178.042999,128.914444,0
2000-10-26,178.042999,178.042999,169.565002,173.804001,125.845169,1503260
2000-10-27,173.804001,173.804001,173.804001,173.804001,125.845169,0
2000-10-30,173.804001,173.804001,165.326004,169.565002,122.775833,1910184
2000-10-31,165.326004,173.804001,161.087006,173.804001,125.845169,5233987
2000-11-01,169.565002,173.804001,169.565002,169.565002,122.775833,1693158
2000-11-02,169.565002,173.804001,169.565002,173.804001,125.845169,989002
2000-11-03,169.565002,178.042999,169.565002,178.042999,128.914444,2862622
2000-11-06,178.042999,178.042999,173.804001,178.042999,128.914444,423437
2000-11-07,178.042999,178.042999,169.565002,178.042999,128.914444,2314159
2000-11-08,173.804001,182.281998,173.804001,182.281998,131.983749,1670748
2000-11-09,178.042999,182.281998,173.804001,182.281998,131.983749,1666030
2000-11-10,178.042999,178.042999,173.804001,173.804001,125.845169,726566
2000-11-13,173.804001,178.042999,173.804001,178.042999,128.914444,3235931
2000-11-14,178.042999,178.042999,178.042999,178.042999,128.914444,4467318
2000-11-15,178.042999,186.520996,178.042999,186.520996,135.05307,8052378
2000-11-16,182.281998,199.238998,182.281998,195.0,141.192398,12635876
2000-11-17,195.0,195.0,190.759995,195.0,141.192398,6039579
2000-11-20,195.0,199.238998,195.0,199.238998,144.261688,7276864
2000-11-21,195.0,195.0,190.759995,195.0,141.192398,550232
2000-11-22,195.0,203.477997,195.0,199.238998,144.261688,9956075
2000-11-23,203.477997,203.477997,195.0,199.238998,144.261688,2136056
2000-11-24,199.238998,199.238998,195.0,199.238998,144.261688,709463
2000-11-27,199.238998,199.238998,190.759995,199.238998,144.261688,2222749
2000-11-28,195.0,199.238998,195.0,199.238998,144.261688,1173003
2000-11-29,195.0,199.238998,195.0,199.238998,144.261688,1152951
2000-11-30,195.0,199.238998,195.0,199.238998,144.261688,392180
2000-12-01,195.0,199.238998,195.0,199.238998,144.261688,1452542
2000-12-04,195.0,203.477997,195.0,199.238998,144.261688,3020084
2000-12-05,199.238998,203.477997,199.238998,203.477997,147.33102399999999,1709671
2000-12-06,203.477997,207.716995,199.238998,203.477997,147.33102399999999,3827445
2000-12-07,203.477997,203.477997,199.238998,203.477997,147.33102399999999,2855545
2000-12-08,195.0,203.477997,195.0,203.477997,147.33102399999999,1341080
2000-12-11,199.238998,199.238998,195.0,195.0,141.192398,3851035
2000-12-12,195.0,195.0,195.0,195.0,141.192398,2266390
2000-12-13,195.0,199.238998,195.0,195.0,141.192398,3994933
2000-12-14,195.0,195.0,190.759995,195.0,141.192398,370360
2000-12-15,195.0,195.0,190.759995,190.759995,138.12236000000001,2145492
2000-12-18,195.0,199.238998,195.0,199.238998,144.261688,2853776
2000-12-19,199.238998,203.477997,199.238998,199.238998,144.261688,2616109
2000-12-20,199.238998,199.238998,199.238998,199.238998,144.261688,737181
2000-12-21,199.238998,199.238998,199.238998,199.238998,144.261688,904079
2000-12-22,203.477997,211.955994,199.238998,207.716995,150.400299,9028406
2001-01-02,199.238998,199.238998,195.0,195.0,141.192398,520155
2001-01-03,195.0,199.238998,190.759995,190.759995,138.12236000000001,1557517
2001-01-04,195.0,199.238998,195.0,199.238998,144.261688,1101644
2001-01-05,199.238998,203.477997,195.0,203.477997,147.33102399999999,1017310
2001-01-08,195.0,195.0,195.0,195.0,141.192398,448206
2001-01-09,195.0,195.0,190.759995,195.0,141.192398,433463
2001-01-10,195.0,195.0,190.759995,190.759995,138.12236000000001,373898
2001-01-11,190.759995,195.0,190.759995,190.759995,138.12236000000001,439950
2001-01-12,190.759995,190.759995,186.520996,190.759995,138.12236000000001,1513286
2001-01-15,190.759995,190.759995,190.759995,190.759995,138.12236000000001,1265003
2001-01-16,190.759995,190.759995,190.759995,190.759995,138.12236000000001,620412
2001-01-17,190.759995,199.238998,190.759995,190.759995,138.12236000000001,1606465
2001-01-18,195.0,199.238998,195.0,199.238998,144.261688,903489
2001-01-19,195.0,199.238998,195.0,195.0,141.192398,1801671
2001-01-22,195.0,195.0,195.0,195.0,141.192398,247693
2001-01-23,195.0,195.0,195.0,195.0,141.192398,775515
2001-01-24,169.565002,195.0,169.565002,195.0,141.192398,556719
2001-01-25,195.0,195.0,195.0,195.0,141.192398,1386490
2001-01-26,195.0,195.0,190.759995,195.0,141.192398,801463
2001-01-29,195.0,195.0,195.0,195.0,141.192398,816207
2001-01-30,195.0,195.0,195.0,195.0,141.192398,562027
2001-01-31,195.0,199.238998,195.0,195.0,141.192398,1904287
2001-02-01,199.238998,199.238998,195.0,195.0,141.192398,1162977
2001-02-02,195.0,199.238998,195.0,199.238998,144.261688,2928084
2001-02-05,199.238998,207.716995,199.238998,207.716995,150.400299,2775930
2001-02-06,203.477997,203.477997,199.238998,199.238998,144.261688,318462
2001-02-07,199.238998,199.238998,195.0,195.0,141.192398,60154
2001-02-08,195.0,195.0,195.0,195.0,141.192398,221154
2001-02-09,195.0,199.238998,195.0,195.0,141.192398,1806979
2001-02-12,199.238998,199.238998,195.0,195.0,141.192398,142718
2001-02-13,199.238998,199.238998,199.238998,199.238998,144.261688,884618
2001-02-14,199.238998,199.238998,199.238998,199.238998,144.261688,744258
2001-02-15,199.238998,199.238998,199.238998,199.238998,144.261688,1426003
2001-02-16,199.238998,199.238998,195.0,195.0,141.192398,462950
2001-02-19,199.238998,199.238998,199.238998,199.238998,144.261688,537258
